"veta (vet, visste, vetat)<br><i>Jag vill veta svaret.</i>","know<br><i>I want to know the answer.</i>"
"platt (platt, platta)<br><i>Skånes landskap är nästan helt platt.</i>","flat<br><i>The landscape of Skåne is almost completely flat.</i>"
"kustlinje (kustlinjen, kustlinjer, kustlinjerna)<br><i>Sverige har en lång kustlinje.</i>","coastline<br><i>Sweden has a long coastline.</i>"
"yta (ytan, ytor, ytorna)<br><i>Landet har en stor yta.</i>","surface<br><i>The country has a large surface area.</i>"
"tätbefolkad (tätbefolkat, tätbefolkade)<br><i>Tokyo är en väldigt tätbefolkad stad.</i>","densely populated<br><i>Tokyo is a very densely populated city.</i>"
"ursprungsfolk (ursprungsfolket, ursprungsfolk, ursprungsfolken)<br><i>Samerna är ett ursprungsfolk i norra Norden.</i>","indigenous people<br><i>The Sami are an indigenous people in northern Scandinavia.</i>"
"gräns (gränsen, gränser, gränserna)<br><i>Vi korsade gränsen mellan Sverige och Norge.</i>","border<br><i>We crossed the border between Sweden and Norway.</i>"
"jordbruk (jordbruket, jordbruk, jordbruken)<br><i>Jordbruk är viktigt för landets ekonomi.</i>","agriculture<br><i>Agriculture is important for the country’s economy.</i>"
"fattig (fattigt, fattiga)<br><i>Han växte upp i en fattig by.</i>","poor<br><i>He grew up in a poor village.</i>"
"arbetskraft (arbetskraften)<br><i>Industrin behöver mer arbetskraft.</i>","manpower<br><i>The industry needs more manpower.</i>"
"ändra (ändrar, ändrade, ändrat)<br><i>Vi måste ändra planen.</i>","change<br><i>We must change the plan.</i>"
"flykting (flyktingen, flyktingar, flyktingarna)<br><i>De tog emot många flyktingar under kriget.</i>","refugee<br><i>They received many refugees during the war.</i>"
"söka (söker, sökte, sökt)<br><i>Hon ska söka asyl i Sverige.</i>","apply for<br><i>She will apply for asylum in Sweden.</i>"
"asyl (asylen, asyler, asylerna)<br><i>Han fick asyl efter ett år.</i>","asylum<br><i>He was granted asylum after a year.</i>"
"järn (järnet, järn, järnen)<br><i>Sverige exporterar järn till många länder.</i>","iron<br><i>Sweden exports iron to many countries.</i>"
"stål (stålet, stål, stålen)<br><i>Bron är byggd av stål.</i>","steel<br><i>The bridge is made of steel.</i>"
"skandinavisk (skandinaviskt, skandinaviska)<br><i>Det är en skandinavisk tradition.</i>","Scandinavian<br><i>It is a Scandinavian tradition.</i>"
"polcirkel (polcirkeln, polcirklar, polcirklarna)<br><i>Vi korsade polcirkeln under resan.</i>","Arctic circle<br><i>We crossed the Arctic Circle during the trip.</i>"
"genom<br><i>Vi gick genom parken.</i>","through<br><i>We walked through the park.</i>"
"södra<br><i>De bor i södra Sverige.</i>","southern<br><i>They live in southern Sweden.</i>"
"jordbruksmark (jordbruksmarken, jordbruksmarker, jordbruksmarkerna)<br><i>Jordbruksmarken är bördig här.</i>","farmland<br><i>The farmland is fertile here.</i>"
"procent (procenten)<br><i>Rabatten var tio procent.</i>","percent<br><i>The discount was ten percent.</i>"
"skogsmark (skogsmarken, skogsmarker, skogsmarkerna)<br><i>Skogsmarken täcker stora områden.</i>","woodland<br><i>Woodland covers large areas.</i>"
"Östersjön<br><i>Färjan seglar över Östersjön.</i>","Baltic Sea<br><i>The ferry sails across the Baltic Sea.</i>"
"blandning (blandningen, blandningar, blandningarna)<br><i>Soppan är en blandning av grönsaker.</i>","mixture<br><i>The soup is a mixture of vegetables.</i>"
"sötvatten (sötvattnet, sötvatten, sötvattnen)<br><i>Vi fyllde flaskorna med sötvatten.</i>","freshwater<br><i>We filled the bottles with freshwater.</i>"
"saltvatten (saltvattnet, saltvatten, saltvattnen)<br><i>Havet består av saltvatten.</i>","saltwater<br><i>The sea consists of saltwater.</i>"
"bräckt vatten<br><i>Fiskarna trivs i bräckt vatten.</i>","brackish water<br><i>The fish thrive in brackish water.</i>"
"människa (människan, människor, människorna)<br><i>Varje människa har rättigheter.</i>","human, person<br><i>Every human has rights.</i>"
"kommunal (kommunalt, kommunala)<br><i>Det är ett kommunalt beslut.</i>","municipal<br><i>That is a municipal decision.</i>"
"glesbefolkad (glesbefolkat, glesbefolkade)<br><i>Norrlands inland är glesbefolkat.</i>","sparsely populated<br><i>The interior of Norrland is sparsely populated.</i>"
"invånare (invånaren, invånare, invånarna)<br><i>Staden har 50 000 invånare.</i>","resident, population<br><i>The city has 50,000 residents.</i>"
"kvadratkilometer (kvadratkilometern, kvadratkilometer, kvadratkilometrarna)<br><i>Landet täcker 450 000 kvadratkilometer.</i>","square kilometer<br><i>The country covers 450,000 square kilometers.</i>"
"same (samen, samer, samerna)<br><i>En same bär ofta kolt vid högtider.</i>","Sami person<br><i>A Sami person often wears a gákti during festivals.</i>"
"samiska<br><i>Hon talar flytande samiska.</i>","Sami/Saami<br><i>She speaks fluent Sami.</i>"
"parlament (parlamentet, parlament, parlamenten)<br><i>Parlamentet röstade om lagen.</i>","parliament<br><i>The parliament voted on the law.</i>"
"huvudspråk (huvudspråket, huvudspråk, huvudspråken)<br><i>Svenska är huvudspråk i Sverige.</i>","main language<br><i>Swedish is the main language in Sweden.</i>"
"officiell (officiellt, officiella)<br><i>Det är den officiella versionen.</i>","official<br><i>That is the official version.</i>"
"internationell (internationellt, internationella)<br><i>Stockholm har en internationell flygplats.</i>","international<br><i>Stockholm has an international airport.</i>"
"sammanhang (sammanhanget, sammanhang, sammanhangen)<br><i>Ordet har olika betydelse beroende på sammanhang.</i>","context<br><i>The word has different meanings depending on context.</i>"
"jiddisch<br><i>Hon studerar jiddisch på universitetet.</i>","Yiddish<br><i>She studies Yiddish at the university.</i>"
"romska<br><i>Romska är ett av Sveriges minoritetsspråk.</i>","Romani<br><i>Romani is one of Sweden’s minority languages.</i>"
"nationell (nationellt, nationella)<br><i>Det är en nationell helgdag.</i>","national<br><i>It is a national holiday.</i>"
"minoritetsspråk (minoritetsspråket, minoritetsspråk, minoritetsspråken)<br><i>Finska är ett nationellt minoritetsspråk i Sverige.</i>","minority language<br><i>Finnish is a national minority language in Sweden.</i>"
"minoritet (minoriteten, minoriteter, minoriteterna)<br><i>En minoritet av befolkningen talar finska.</i>","minority<br><i>A minority of the population speaks Finnish.</i>"
"sverigefinne (sverigefinnen, sverigefinnar, sverigefinnarna)<br><i>Min granne är sverigefinne.</i>","Sweden Finn<br><i>My neighbour is a Sweden Finn.</i>"
